,Name,Cluster,Distance
4134,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_174.png,1,3304.04
4135,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_266.png,0,2944.71
4136,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_11.png,1,3011.48
4137,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_76.png,1,4491.37
4138,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_673.png,1,2077.35
4139,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_643.png,2,2370.23
4140,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_614.png,1,1943.19
4141,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_435.png,6,3156.92
4142,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_5.png,0,2997.62
4143,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_814.png,0,4209.42
4144,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_512.png,1,2346.78
4145,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_257.png,1,3906.6
4146,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_290.png,0,2842.11
4147,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_123.png,0,2622.58
4148,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_655.png,0,2875.53
4149,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_339.png,1,1827.85
4150,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_410.png,6,2667.3
4151,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_51.png,6,4514.87
4152,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_364.png,6,2226.59
4153,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_8.png,2,2495.04
4154,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_689.png,1,1716.09
4155,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_669.png,0,4529.18
4156,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_460.png,1,2694.51
4157,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_348.png,1,2615.19
4158,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_686.png,0,2965.05
4159,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_246.png,1,2840.26
4160,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_425.png,1,2873.98
4161,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_13.png,1,2608.8
4162,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_704.png,1,4856.23
4163,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_129.png,2,2570.29
4164,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_379.png,1,2821.0
4165,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_819.png,0,2846.01
4166,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_450.png,1,2649.35
4167,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_677.png,1,1849.82
4168,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_596.png,1,2319.48
4169,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_284.png,0,3221.25
4170,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_273.png,0,3032.8
4171,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_70.png,1,4280.05
4172,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_582.png,1,1778.65
4173,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_685.png,2,2792.29
4174,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_780.png,4,2445.0
4175,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_220.png,1,2370.79
4176,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_472.png,0,2398.26
4177,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_418.png,6,2916.39
4178,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_505.png,1,1964.45
4179,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_639.png,1,1657.71
4180,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_43.png,1,4203.32
4181,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_247.png,2,2756.14
4182,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_715.png,0,2888.71
4183,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_372.png,0,3223.95
4184,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_518.png,1,4040.13
4185,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_454.png,1,1777.19
4186,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_376.png,2,2549.03
4187,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_758.png,1,2219.14
4188,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_630.png,1,2729.69
4189,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_633.png,0,2879.88
4190,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_267.png,0,4064.28
4191,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_427.png,1,3144.5
4192,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_121.png,4,3459.83
4193,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_285.png,1,3045.12
4194,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_481.png,1,3325.55
4195,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_169.png,0,3505.11
4196,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_74.png,1,3163.03
4197,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_832.png,1,3000.08
4198,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_555.png,1,1795.51
4199,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_757.png,0,3405.85
4200,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_816.png,4,2055.44
4201,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_323.png,1,1663.2
4202,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_47.png,6,3144.06
4203,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_12.png,2,2926.43
4204,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_409.png,1,2965.27
4205,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_592.png,7,4763.7
4206,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_837.png,0,2605.53
4207,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_755.png,2,2259.65
4208,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_117.png,6,2105.06
4209,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_504.png,1,4310.18
4210,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_231.png,0,3655.56
4211,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_156.png,0,3684.9
4212,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_90.png,1,3971.18
4213,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_150.png,1,3500.2
4214,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_608.png,1,1635.84
4215,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_849.png,6,982.94
4216,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_199.png,1,2290.9
4217,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_731.png,1,2331.04
4218,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_804.png,4,2396.49
4219,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_720.png,1,1165.32
4220,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_331.png,1,2038.85
4221,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_532.png,1,1879.87
4222,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_236.png,1,2583.58
4223,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_469.png,1,2666.04
4224,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_808.png,1,3308.88
4225,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_843.png,1,2159.07
4226,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_791.png,1,2259.61
4227,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_478.png,2,3616.09
4228,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_49.png,2,2583.36
4229,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_444.png,0,2777.2
4230,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_807.png,1,2298.75
4231,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_557.png,2,3285.79
4232,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_365.png,1,2707.05
4233,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_477.png,0,2373.51
4234,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_847.png,1,2176.11
4235,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_723.png,1,2933.04
4236,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_279.png,0,3307.2
4237,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_593.png,0,2984.26
4238,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_349.png,1,2282.04
4239,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_242.png,1,4145.68
4240,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_672.png,1,1521.44
4241,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_781.png,1,1952.18
4242,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_248.png,1,2957.01
4243,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_836.png,1,3874.2
4244,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_698.png,1,1439.79
4245,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_571.png,2,2283.43
4246,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_391.png,1,3143.12
4247,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_493.png,1,2913.14
4248,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_301.png,1,2694.74
4249,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_840.png,1,2092.98
4250,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_417.png,1,3228.22
4251,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_203.png,1,4805.18
4252,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_361.png,1,2780.15
4253,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_151.png,0,2070.46
4254,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_200.png,1,3090.28
4255,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_753.png,2,2035.0
4256,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_563.png,0,3918.06
4257,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_503.png,1,1595.07
4258,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_92.png,1,3843.37
4259,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_165.png,0,2424.63
4260,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_271.png,2,5140.43
4261,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_537.png,0,3000.29
4262,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_691.png,1,1943.49
4263,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_597.png,0,5162.37
4264,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_651.png,1,1840.44
4265,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_736.png,0,2656.97
4266,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_81.png,6,3345.89
4267,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_775.png,1,2059.94
4268,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_688.png,0,3556.63
4269,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_644.png,1,2275.65
4270,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_332.png,1,2352.98
4271,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_647.png,1,3001.52
4272,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_717.png,1,3645.08
4273,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_313.png,1,1643.54
4274,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_489.png,1,2771.69
4275,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_282.png,1,1691.48
4276,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_528.png,4,2253.71
4277,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_357.png,1,1813.84
4278,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_613.png,1,1846.69
4279,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_212.png,0,3139.46
4280,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_190.png,0,2956.98
4281,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_750.png,1,2274.36
4282,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_341.png,1,1992.82
4283,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_145.png,2,2181.93
4284,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_159.png,1,3001.42
4285,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_488.png,4,2402.58
4286,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_470.png,0,2225.88
4287,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_553.png,2,3377.07
4288,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_277.png,0,2073.83
4289,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_56.png,1,3713.31
4290,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_368.png,6,2203.83
4291,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_429.png,1,3021.18
4292,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_171.png,1,1654.05
4293,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_516.png,1,5012.77
4294,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_529.png,1,4259.77
4295,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_316.png,2,3344.18
4296,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_280.png,1,3626.07
4297,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_768.png,1,1715.74
4298,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_603.png,4,3099.18
4299,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_752.png,1,1430.6
4300,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_362.png,0,2732.66
4301,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_462.png,0,3129.87
4302,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_826.png,1,2998.36
4303,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_822.png,1,4003.0
4304,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_404.png,6,3102.52
4305,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_622.png,0,2463.9
4306,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_769.png,1,1477.1
4307,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_810.png,4,2247.11
4308,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_281.png,0,2981.98
4309,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_72.png,2,2342.02
4310,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_793.png,1,3013.96
4311,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_654.png,1,2330.74
4312,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_789.png,1,2106.06
4313,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_327.png,0,3421.91
4314,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_790.png,4,4777.3
4315,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_465.png,1,3333.74
4316,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_640.png,1,2667.95
4317,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_490.png,4,4108.39
4318,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_407.png,1,2715.95
4319,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_711.png,1,1356.19
4320,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_451.png,1,2935.71
4321,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_320.png,2,3174.51
4322,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_446.png,6,2360.52
4323,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_541.png,1,2143.07
4324,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_678.png,1,3527.0
4325,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_237.png,0,3476.52
4326,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_128.png,1,2435.91
4327,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_352.png,0,3715.5
4328,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_324.png,0,3869.81
4329,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_167.png,1,5084.43
4330,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_375.png,1,2700.91
4331,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_657.png,0,2392.05
4332,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_343.png,1,2049.24
4333,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_746.png,2,2270.17
4334,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_305.png,1,3545.3
4335,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_471.png,1,2378.37
4336,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_539.png,0,4055.61
4337,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_229.png,1,2535.6
4338,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_388.png,0,3265.9
4339,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_581.png,2,2481.3
4340,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_414.png,2,4019.46
4341,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_850.png,9,1059.38
4342,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_765.png,1,1770.74
4343,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_468.png,1,2175.31
4344,/cephyr/NOBACKUP/groups/uu-it-gov/frames/NK_YOjkO7wU/NK_YOjkO7wU_384.png,0,3370.75
